"subid","site","age","cond","order","q","answer","polite","q_kind"
"160105-09_1A12","India","6","cont","2","trial2_truth","0","polite","truth-telling"
"160106-01_3A40","India","8","exp","2","trial2_truth","0","polite","truth-telling"
"160106-02_3A48","India","8","exp","2","trial2_truth","0","polite","truth-telling"
"160106-03_3A14","India","8","exp","2","trial2_truth","0","polite","truth-telling"
"160106-04_3A4","India","8","exp","2","trial2_truth","0","polite","truth-telling"
"160106-05_3A20","India","8","exp","2","trial2_truth","0","polite","truth-telling"
"160106-06_3A52","India","8","exp","2","trial2_truth","0","polite","truth-telling"
"160106-07_3A55","India","8","exp","2","trial2_truth","0","polite","truth-telling"
"160106-08_3A27","India","8","exp","2","trial2_truth","0","polite","truth-telling"
"160106-09_3A58","India","8","exp","2","trial2_truth","0","polite","truth-telling"
"160106-10_3A17","India","8","cont","2","trial2_truth","0","polite","truth-telling"
"160106-11_3A50","India","8","cont","2","trial2_truth","0","polite","truth-telling"
"160106-12_3A54","India","8","cont","2","trial2_truth","0","polite","truth-telling"
"160106-13_3A16","India","8","cont","2","trial2_truth","0","polite","truth-telling"
"160106-14_3A59","India","8","cont","2","trial2_truth","0","polite","truth-telling"
"160106-15_3A3","India","8","cont","2","trial2_truth","0","polite","truth-telling"
"160106-16_3A61","India","8","cont","2","trial2_truth","0","polite","truth-telling"
"160107-01_1A52","India","6","exp","2","trial2_truth","0","polite","truth-telling"
"160107-02_1A55","India","6","exp","2","trial2_truth","0","polite","truth-telling"
"160107-03_1A53","India","6","exp","2","trial2_truth","0","polite","truth-telling"
"160107-04_1A5","India","6","exp","2","trial2_truth",NA,"polite","truth-telling"
"160107-05_1A10","India","6","exp","2","trial2_truth","0","polite","truth-telling"
"160107-06_1A23","India","6","exp","2","trial2_truth","1","polite","truth-telling"
"160107-07_1A18","India","6","cont","2","trial2_truth","1","polite","truth-telling"
"160107-08_1A56","India","6","cont","2","trial2_truth","0","polite","truth-telling"
"160107-11_1A44","India","6","cont","2","trial2_truth","0","polite","truth-telling"
"160107-12_1A46","India","6","cont","2","trial2_truth","0","polite","truth-telling"
"160107-13_1A58","India","6","cont","2","trial2_truth","0","polite","truth-telling"
"160108-01_2A49","India","6","exp","2","trial2_truth","0","polite","truth-telling"
"160108-02_2A17","India","8","cont","2","trial2_truth","1","polite","truth-telling"
"160108-03_2A40","India","6","exp","2","trial2_truth","0","polite","truth-telling"
"160108-04_2A57","India","6","exp","2","trial2_truth","0","polite","truth-telling"
"160108-05_2A65","India","8","cont","2","trial2_truth","0","polite","truth-telling"
"160108-06_2A62","India","6","cont","2","trial2_truth","0","polite","truth-telling"
"160108-07_2A8","India","6","cont","2","trial2_truth","0","polite","truth-telling"
"160108-08_2A20","India","6","cont","2","trial2_truth","0","polite","truth-telling"
"160108-09_2A60","India","6","cont","2","trial2_truth","0","polite","truth-telling"
"160108-11_2A16","India","6","exp","2","trial2_truth","0","polite","truth-telling"
"160108-12_2A24","India","6","exp","2","trial2_truth","1","polite","truth-telling"
"160108-13_2A55","India","8","exp","2","trial2_truth","0","polite","truth-telling"
"21216_01","US","6","cont","2","trial2_truth","0","polite","truth-telling"
"21716_01","US","8","cont","2","trial2_truth","0","polite","truth-telling"
"21916_01","US","6","cont","2","trial2_truth","0","polite","truth-telling"
"21916_04","US","6","cont","2","trial2_truth","1","polite","truth-telling"
"21916_06","US","6","cont","2","trial2_truth","0","polite","truth-telling"
"21416_01","US","6","cont","2","trial2_truth","0","polite","truth-telling"
"21716_02","US","8","cont","2","trial2_truth","0","polite","truth-telling"
"21716_05","US","6","cont","2","trial2_truth",NA,"polite","truth-telling"
"21916_03","US","6","cont","2","trial2_truth","0","polite","truth-telling"
"20416-01","US","8","exp","2","trial2_truth","0","polite","truth-telling"
"20416-02","US","6","exp","2","trial2_truth","0","polite","truth-telling"
"20416-03","US","6","exp","2","trial2_truth","0","polite","truth-telling"
"20416_04","US","8","exp","2","trial2_truth","0","polite","truth-telling"
"20716_01","US","8","exp","2","trial2_truth","0","polite","truth-telling"
"20716_02","US","6","exp","2","trial2_truth","1","polite","truth-telling"
"21416_03","US","8","exp","2","trial2_truth","0","polite","truth-telling"
"21716_03","US","6","exp","2","trial2_truth","0","polite","truth-telling"
"21416_02","US","8","exp","2","trial2_truth","0","polite","truth-telling"
"21716_04","US","6","exp","2","trial2_truth",NA,"polite","truth-telling"
"21816_01","US","6","exp","2","trial2_truth","0","polite","truth-telling"
"21816_02","US","8","exp","2","trial2_truth","0","polite","truth-telling"
"21916_02","US","6","exp","2","trial2_truth","0","polite","truth-telling"
"21916_05","US","6","exp","2","trial2_truth","0","polite","truth-telling"
"22616_01","US","8","exp","2","trial2_truth","0","polite","truth-telling"
"3216_01","US","8","exp","2","trial2_truth","0","polite","truth-telling"
"32316_01","US","6","exp","2","trial2_truth","1","polite","truth-telling"
"32416_01","US","8","exp","2","trial2_truth","0","polite","truth-telling"
"32516_01","US","6","exp","2","trial2_truth","0","polite","truth-telling"
"33116_01","US","6","exp","2","trial2_truth","0","polite","truth-telling"
"33116_02","US","8","exp","2","trial2_truth","0","polite","truth-telling"
"33116_03","US","6","exp","2","trial2_truth","0","polite","truth-telling"
"33116_04","US","8","cont","2","trial2_truth","0","polite","truth-telling"
"33116_05","US","8","exp","2","trial2_truth","0","polite","truth-telling"
"40116_01","US","8","exp","2","trial2_truth","0","polite","truth-telling"
"40116_02","US","8","cont","2","trial2_truth","0","polite","truth-telling"
"40216_01","US","8","exp","2","trial2_truth","0","polite","truth-telling"
"40216_02","US","6","cont","2","trial2_truth","0","polite","truth-telling"
"40216_03","US","6","exp","2","trial2_truth","0","polite","truth-telling"
"40616_01","US","6","exp","2","trial2_truth","0","polite","truth-telling"
"41216_01","US","6","exp","2","trial2_truth","0","polite","truth-telling"
"41216_02","US","6","cont","2","trial2_truth","0","polite","truth-telling"
"41216_03","US","8","cont","2","trial2_truth","0","polite","truth-telling"
"41316_01","US","6","exp","2","trial2_truth","0","polite","truth-telling"
"41316_02","US","6","cont","2","trial2_truth","0","polite","truth-telling"
"41516_01","US","8","cont","2","trial2_truth","0","polite","truth-telling"
"41516_02","US","8","exp","2","trial2_truth","0","polite","truth-telling"
"41516_03","US","6","exp","2","trial2_truth","1","polite","truth-telling"
"41516_04","US","6","cont","2","trial2_truth","0","polite","truth-telling"
"41516_05","US","6","cont","2","trial2_truth","0","polite","truth-telling"
"41516_06","US","6","cont","2","trial2_truth","0","polite","truth-telling"
"42016_01","US","6","cont","2","trial2_truth",NA,"polite","truth-telling"
"42016_02","US","8","exp","2","trial2_truth","0","polite","truth-telling"
"42216_01","US","6","exp","2","trial2_truth","0","polite","truth-telling"
"42216_02","US","8","cont","2","trial2_truth","0","polite","truth-telling"
"42216_03","US","6","exp","2","trial2_truth","0","polite","truth-telling"
"42716_01","US","6","cont","2","trial2_truth","0","polite","truth-telling"
"42716_02","US","6","cont","2","trial2_truth","0","polite","truth-telling"
"42716_03","US","6","cont","2","trial2_truth","0","polite","truth-telling"
"42716_04","US","6","cont","2","trial2_truth","1","polite","truth-telling"
"42816_01","US","6","cont","2","trial2_truth","0","polite","truth-telling"
"42816_02","US","8","cont","2","trial2_truth","0","polite","truth-telling"
"51416_02","US","8","cont","2","trial2_truth","0","polite","truth-telling"
"51416_03","US","6","exp","2","trial2_truth","0","polite","truth-telling"
"51816_01","US","6","exp","2","trial2_truth","1","polite","truth-telling"
"51816_03","US","8","exp","2","trial2_truth","0","polite","truth-telling"
"51816_04","US","8","exp","2","trial2_truth","0","polite","truth-telling"
"51816_05","US","6","exp","2","trial2_truth","1","polite","truth-telling"
"52216_01","US","8","cont","2","trial2_truth","1","polite","truth-telling"
"52216_02","US","6","cont","2","trial2_truth","0","polite","truth-telling"
"52616_01","US","8","cont","2","trial2_truth","1","polite","truth-telling"
"52616_02","US","8","cont","2","trial2_truth","1","polite","truth-telling"
"53016_01","US","8","cont","2","trial2_truth","0","polite","truth-telling"
"5316_01","US","6","cont","2","trial2_truth","1","polite","truth-telling"
"5416_01","US","8","cont","2","trial2_truth","0","polite","truth-telling"
"5416_02","US","6","cont","2","trial2_truth","0","polite","truth-telling"
"5416_03","US","8","exp","2","trial2_truth","0","polite","truth-telling"
"5616_01","US","6","cont","2","trial2_truth","0","polite","truth-telling"
"5816_01","US","8","cont","2","trial2_truth","0","polite","truth-telling"
"5816_02","US","6","exp","2","trial2_truth","1","polite","truth-telling"
"5816_03","US","6","cont","2","trial2_truth","0","polite","truth-telling"
"5816_04","US","6","cont","2","trial2_truth","0","polite","truth-telling"
"5816_05","US","8","exp","2","trial2_truth","0","polite","truth-telling"
"5816_06","US","6","cont","2","trial2_truth","0","polite","truth-telling"
"5816_07","US","6","exp","2","trial2_truth",NA,"polite","truth-telling"
"5816_08","US","6","exp","2","trial2_truth","0","polite","truth-telling"
"5816_09","US","6","exp","2","trial2_truth","1","polite","truth-telling"
"61216_01","US","8","cont","2","trial2_truth","0","polite","truth-telling"
"61216_02","US","8","cont","2","trial2_truth","1","polite","truth-telling"
"61916_01","US","8","cont","2","trial2_truth","0","polite","truth-telling"
"61916_02","US","8","cont","2","trial2_truth","0","polite","truth-telling"
"6816_01","US","8","cont","2","trial2_truth","0","polite","truth-telling"
"6816_02","US","8","cont","2","trial2_truth","0","polite","truth-telling"
"160105-01_3A1","India","8","exp","3","trial3_truth","0","polite","truth-telling"
"160105-02_3A56","India","8","cont","3","trial3_truth","0","polite","truth-telling"
"160105-03_3A44","India","8","exp","3","trial3_truth","0","polite","truth-telling"
"160105-04_3A34","India","8","cont","3","trial3_truth","0","polite","truth-telling"
"160105-08_1A11","India","6","exp","3","trial3_truth","1","polite","truth-telling"
"160105-09_1A12","India","6","cont","3","trial3_truth","1","polite","truth-telling"
"160106-01_3A40","India","8","exp","3","trial3_truth","0","polite","truth-telling"
"160106-02_3A48","India","8","exp","3","trial3_truth","0","polite","truth-telling"
"160106-03_3A14","India","8","exp","3","trial3_truth","0","polite","truth-telling"
"160106-04_3A4","India","8","exp","3","trial3_truth","0","polite","truth-telling"
"160106-05_3A20","India","8","exp","3","trial3_truth","0","polite","truth-telling"
"160106-06_3A52","India","8","exp","3","trial3_truth","0","polite","truth-telling"
"160106-07_3A55","India","8","exp","3","trial3_truth","0","polite","truth-telling"
"160106-08_3A27","India","8","exp","3","trial3_truth","0","polite","truth-telling"
"160106-09_3A58","India","8","exp","3","trial3_truth","0","polite","truth-telling"
"160106-10_3A17","India","8","cont","3","trial3_truth","0","polite","truth-telling"
"160106-11_3A50","India","8","cont","3","trial3_truth","0","polite","truth-telling"
"160106-12_3A54","India","8","cont","3","trial3_truth","0","polite","truth-telling"
"160106-13_3A16","India","8","cont","3","trial3_truth","0","polite","truth-telling"
"160106-14_3A59","India","8","cont","3","trial3_truth","0","polite","truth-telling"
"160106-15_3A3","India","8","cont","3","trial3_truth","0","polite","truth-telling"
"160106-16_3A61","India","8","cont","3","trial3_truth","0","polite","truth-telling"
"160107-01_1A52","India","6","exp","3","trial3_truth","0","polite","truth-telling"
"160107-02_1A55","India","6","exp","3","trial3_truth","0","polite","truth-telling"
"160107-03_1A53","India","6","exp","3","trial3_truth","0","polite","truth-telling"
"160107-04_1A5","India","6","exp","3","trial3_truth","0","polite","truth-telling"
"160107-05_1A10","India","6","exp","3","trial3_truth","0","polite","truth-telling"
"160107-06_1A23","India","6","exp","3","trial3_truth","1","polite","truth-telling"
"160107-07_1A18","India","6","cont","3","trial3_truth","1","polite","truth-telling"
"160107-08_1A56","India","6","cont","3","trial3_truth","0","polite","truth-telling"
"160107-11_1A44","India","6","cont","3","trial3_truth","0","polite","truth-telling"
"160107-12_1A46","India","6","cont","3","trial3_truth","0","polite","truth-telling"
"160107-13_1A58","India","6","cont","3","trial3_truth","0","polite","truth-telling"
"160108-01_2A49","India","6","exp","3","trial3_truth","0","polite","truth-telling"
"160108-02_2A17","India","8","cont","3","trial3_truth","0","polite","truth-telling"
"160108-03_2A40","India","6","exp","3","trial3_truth","0","polite","truth-telling"
"160108-04_2A57","India","6","exp","3","trial3_truth","0","polite","truth-telling"
"160108-05_2A65","India","8","cont","3","trial3_truth","0","polite","truth-telling"
"160108-06_2A62","India","6","cont","3","trial3_truth","0","polite","truth-telling"
"160108-07_2A8","India","6","cont","3","trial3_truth","0","polite","truth-telling"
"160108-08_2A20","India","6","cont","3","trial3_truth","0","polite","truth-telling"
"160108-09_2A60","India","6","cont","3","trial3_truth","0","polite","truth-telling"
"160108-11_2A16","India","6","exp","3","trial3_truth","0","polite","truth-telling"
"160108-12_2A24","India","6","exp","3","trial3_truth","0","polite","truth-telling"
"160108-13_2A55","India","8","exp","3","trial3_truth","0","polite","truth-telling"
"21216_01","US","6","cont","3","trial3_truth","0","polite","truth-telling"
"21716_01","US","8","cont","3","trial3_truth","0","polite","truth-telling"
"21916_01","US","6","cont","3","trial3_truth","0","polite","truth-telling"
"21916_04","US","6","cont","3","trial3_truth","0","polite","truth-telling"
"21916_06","US","6","cont","3","trial3_truth","0","polite","truth-telling"
"21416_01","US","6","cont","3","trial3_truth","0","polite","truth-telling"
"21716_02","US","8","cont","3","trial3_truth","1","polite","truth-telling"
"21716_05","US","6","cont","3","trial3_truth","0","polite","truth-telling"
"21916_03","US","6","cont","3","trial3_truth","0","polite","truth-telling"
"20416-01","US","8","exp","3","trial3_truth","0","polite","truth-telling"
"20416-02","US","6","exp","3","trial3_truth","0","polite","truth-telling"
"20416-03","US","6","exp","3","trial3_truth","0","polite","truth-telling"
"20416_04","US","8","exp","3","trial3_truth","0","polite","truth-telling"
"20716_01","US","8","exp","3","trial3_truth","0","polite","truth-telling"
"20716_02","US","6","exp","3","trial3_truth","1","polite","truth-telling"
"21416_03","US","8","exp","3","trial3_truth","0","polite","truth-telling"
"21716_03","US","6","exp","3","trial3_truth","0","polite","truth-telling"
"21416_02","US","8","exp","3","trial3_truth","0","polite","truth-telling"
"21716_04","US","6","exp","3","trial3_truth",NA,"polite","truth-telling"
"21816_01","US","6","exp","3","trial3_truth","0","polite","truth-telling"
"21816_02","US","8","exp","3","trial3_truth","0","polite","truth-telling"
"21916_02","US","6","exp","3","trial3_truth","0","polite","truth-telling"
"21916_05","US","6","exp","3","trial3_truth","0","polite","truth-telling"
"22616_01","US","8","exp","3","trial3_truth","0","polite","truth-telling"
"3216_01","US","8","exp","3","trial3_truth",NA,"polite","truth-telling"
"32316_01","US","6","exp","3","trial3_truth","0","polite","truth-telling"
"32416_01","US","8","exp","3","trial3_truth","0","polite","truth-telling"
"32516_01","US","6","exp","3","trial3_truth","0","polite","truth-telling"
"33116_01","US","6","exp","3","trial3_truth","0","polite","truth-telling"
"33116_02","US","8","exp","3","trial3_truth","0","polite","truth-telling"
"33116_03","US","6","exp","3","trial3_truth","0","polite","truth-telling"
"33116_04","US","8","cont","3","trial3_truth","0","polite","truth-telling"
"33116_05","US","8","exp","3","trial3_truth","0","polite","truth-telling"
"40116_01","US","8","exp","3","trial3_truth","0","polite","truth-telling"
"40116_02","US","8","cont","3","trial3_truth","0","polite","truth-telling"
"40216_01","US","8","exp","3","trial3_truth","0","polite","truth-telling"
"40216_02","US","6","cont","3","trial3_truth","0","polite","truth-telling"
"40216_03","US","6","exp","3","trial3_truth","0","polite","truth-telling"
"40616_01","US","6","exp","3","trial3_truth","0","polite","truth-telling"
"41216_01","US","6","exp","3","trial3_truth","0","polite","truth-telling"
"41216_02","US","6","cont","3","trial3_truth","0","polite","truth-telling"
"41216_03","US","8","cont","3","trial3_truth","0","polite","truth-telling"
"41316_01","US","6","exp","3","trial3_truth","0","polite","truth-telling"
"41316_02","US","6","cont","3","trial3_truth","0","polite","truth-telling"
"41516_01","US","8","cont","3","trial3_truth","0","polite","truth-telling"
"41516_02","US","8","exp","3","trial3_truth","0","polite","truth-telling"
"41516_03","US","6","exp","3","trial3_truth","0","polite","truth-telling"
"41516_04","US","6","cont","3","trial3_truth","0","polite","truth-telling"
"41516_05","US","6","cont","3","trial3_truth","0","polite","truth-telling"
"41516_06","US","6","cont","3","trial3_truth","0","polite","truth-telling"
"42016_01","US","6","cont","3","trial3_truth","0","polite","truth-telling"
"42016_02","US","8","exp","3","trial3_truth","0","polite","truth-telling"
"42216_01","US","6","exp","3","trial3_truth","0","polite","truth-telling"
"42216_02","US","8","cont","3","trial3_truth","0","polite","truth-telling"
"42216_03","US","6","exp","3","trial3_truth","0","polite","truth-telling"
"42716_01","US","6","cont","3","trial3_truth","0","polite","truth-telling"
"42716_02","US","6","cont","3","trial3_truth","0","polite","truth-telling"
"42716_03","US","6","cont","3","trial3_truth","0","polite","truth-telling"
"42716_04","US","6","cont","3","trial3_truth","0","polite","truth-telling"
"42816_01","US","6","cont","3","trial3_truth","0","polite","truth-telling"
"42816_02","US","8","cont","3","trial3_truth","0","polite","truth-telling"
"51416_02","US","8","cont","3","trial3_truth","0","polite","truth-telling"
"51416_03","US","6","exp","3","trial3_truth","0","polite","truth-telling"
"51816_01","US","6","exp","3","trial3_truth","1","polite","truth-telling"
"51816_03","US","8","exp","3","trial3_truth","0","polite","truth-telling"
"51816_04","US","8","exp","3","trial3_truth","0","polite","truth-telling"
"51816_05","US","6","exp","3","trial3_truth","1","polite","truth-telling"
"52216_01","US","8","cont","3","trial3_truth","0","polite","truth-telling"
"52216_02","US","6","cont","3","trial3_truth","0","polite","truth-telling"
"52616_01","US","8","cont","3","trial3_truth","0","polite","truth-telling"
"52616_02","US","8","cont","3","trial3_truth","1","polite","truth-telling"
"53016_01","US","8","cont","3","trial3_truth","0","polite","truth-telling"
"5316_01","US","6","cont","3","trial3_truth","0","polite","truth-telling"
"5416_01","US","8","cont","3","trial3_truth","0","polite","truth-telling"
"5416_02","US","6","cont","3","trial3_truth","0","polite","truth-telling"
"5416_03","US","8","exp","3","trial3_truth","0","polite","truth-telling"
"5616_01","US","6","cont","3","trial3_truth","0","polite","truth-telling"
"5816_01","US","8","cont","3","trial3_truth","0","polite","truth-telling"
"5816_02","US","6","exp","3","trial3_truth",NA,"polite","truth-telling"
"5816_03","US","6","cont","3","trial3_truth","0","polite","truth-telling"
"5816_04","US","6","cont","3","trial3_truth","0","polite","truth-telling"
"5816_05","US","8","exp","3","trial3_truth","0","polite","truth-telling"
"5816_06","US","6","cont","3","trial3_truth","0","polite","truth-telling"
"5816_07","US","6","exp","3","trial3_truth",NA,"polite","truth-telling"
"5816_08","US","6","exp","3","trial3_truth","0","polite","truth-telling"
"5816_09","US","6","exp","3","trial3_truth",NA,"polite","truth-telling"
"61216_01","US","8","cont","3","trial3_truth","0","polite","truth-telling"
"61216_02","US","8","cont","3","trial3_truth","1","polite","truth-telling"
"61916_01","US","8","cont","3","trial3_truth","0","polite","truth-telling"
"61916_02","US","8","cont","3","trial3_truth","0","polite","truth-telling"
"6816_01","US","8","cont","3","trial3_truth","0","polite","truth-telling"
"6816_02","US","8","cont","3","trial3_truth","0","polite","truth-telling"
"160105-01_3A1","India","8","exp","4","trial4_truth","1","honest","truth-telling"
"160105-02_3A56","India","8","cont","4","trial4_truth","1","honest","truth-telling"
"160105-03_3A44","India","8","exp","4","trial4_truth","0","honest","truth-telling"
"160105-04_3A34","India","8","cont","4","trial4_truth","1","honest","truth-telling"
"160105-08_1A11","India","6","exp","4","trial4_truth","1","honest","truth-telling"
"160105-09_1A12","India","6","cont","4","trial4_truth","1","honest","truth-telling"
"160106-01_3A40","India","8","exp","4","trial4_truth","1","honest","truth-telling"
"160106-02_3A48","India","8","exp","4","trial4_truth","1","honest","truth-telling"
"160106-03_3A14","India","8","exp","4","trial4_truth","1","honest","truth-telling"
"160106-04_3A4","India","8","exp","4","trial4_truth","1","honest","truth-telling"
"160106-05_3A20","India","8","exp","4","trial4_truth","0","honest","truth-telling"
"160106-06_3A52","India","8","exp","4","trial4_truth","1","honest","truth-telling"
"160106-07_3A55","India","8","exp","4","trial4_truth","0","honest","truth-telling"
"160106-08_3A27","India","8","exp","4","trial4_truth","1","honest","truth-telling"
"160106-09_3A58","India","8","exp","4","trial4_truth","1","honest","truth-telling"
"160106-10_3A17","India","8","cont","4","trial4_truth","1","honest","truth-telling"
"160106-11_3A50","India","8","cont","4","trial4_truth","1","honest","truth-telling"
"160106-12_3A54","India","8","cont","4","trial4_truth","1","honest","truth-telling"
"160106-13_3A16","India","8","cont","4","trial4_truth","0","honest","truth-telling"
"160106-14_3A59","India","8","cont","4","trial4_truth","1","honest","truth-telling"
"160106-15_3A3","India","8","cont","4","trial4_truth","1","honest","truth-telling"
"160106-16_3A61","India","8","cont","4","trial4_truth","1","honest","truth-telling"
"160107-01_1A52","India","6","exp","4","trial4_truth","0","honest","truth-telling"
"160107-02_1A55","India","6","exp","4","trial4_truth","1","honest","truth-telling"
"160107-03_1A53","India","6","exp","4","trial4_truth","0","honest","truth-telling"
"160107-04_1A5","India","6","exp","4","trial4_truth","1","honest","truth-telling"
"160107-05_1A10","India","6","exp","4","trial4_truth","0","honest","truth-telling"
"160107-06_1A23","India","6","exp","4","trial4_truth","1","honest","truth-telling"
"160107-07_1A18","India","6","cont","4","trial4_truth","1","honest","truth-telling"
"160107-08_1A56","India","6","cont","4","trial4_truth","1","honest","truth-telling"
"160107-11_1A44","India","6","cont","4","trial4_truth","1","honest","truth-telling"
"160107-12_1A46","India","6","cont","4","trial4_truth","1","honest","truth-telling"
"160107-13_1A58","India","6","cont","4","trial4_truth","1","honest","truth-telling"
"160108-01_2A49","India","6","exp","4","trial4_truth","1","honest","truth-telling"
"160108-02_2A17","India","8","cont","4","trial4_truth","1","honest","truth-telling"
"160108-03_2A40","India","6","exp","4","trial4_truth","1","honest","truth-telling"
"160108-04_2A57","India","6","exp","4","trial4_truth","1","honest","truth-telling"
"160108-05_2A65","India","8","cont","4","trial4_truth","1","honest","truth-telling"
"160108-06_2A62","India","6","cont","4","trial4_truth","1","honest","truth-telling"
"160108-07_2A8","India","6","cont","4","trial4_truth","1","honest","truth-telling"
"160108-08_2A20","India","6","cont","4","trial4_truth","1","honest","truth-telling"
"160108-09_2A60","India","6","cont","4","trial4_truth","1","honest","truth-telling"
"160108-11_2A16","India","6","exp","4","trial4_truth","1","honest","truth-telling"
"160108-12_2A24","India","6","exp","4","trial4_truth","1","honest","truth-telling"
"160108-13_2A55","India","8","exp","4","trial4_truth","1","honest","truth-telling"
"21216_01","US","6","cont","4","trial4_truth","1","honest","truth-telling"
"21716_01","US","8","cont","4","trial4_truth","1","honest","truth-telling"
"21916_01","US","6","cont","4","trial4_truth","1","honest","truth-telling"
"21916_04","US","6","cont","4","trial4_truth","1","honest","truth-telling"
"21916_06","US","6","cont","4","trial4_truth","1","honest","truth-telling"
"21416_01","US","6","cont","4","trial4_truth","1","honest","truth-telling"
"21716_02","US","8","cont","4","trial4_truth","1","honest","truth-telling"
"21716_05","US","6","cont","4","trial4_truth","0","honest","truth-telling"
"21916_03","US","6","cont","4","trial4_truth","1","honest","truth-telling"
"20416-01","US","8","exp","4","trial4_truth","1","honest","truth-telling"
"20416-02","US","6","exp","4","trial4_truth","1","honest","truth-telling"
"20416-03","US","6","exp","4","trial4_truth","1","honest","truth-telling"
"20416_04","US","8","exp","4","trial4_truth","1","honest","truth-telling"
"20716_01","US","8","exp","4","trial4_truth","1","honest","truth-telling"
"20716_02","US","6","exp","4","trial4_truth","1","honest","truth-telling"
"21416_03","US","8","exp","4","trial4_truth","1","honest","truth-telling"
"21716_03","US","6","exp","4","trial4_truth","1","honest","truth-telling"
"21416_02","US","8","exp","4","trial4_truth","1","honest","truth-telling"
"21716_04","US","6","exp","4","trial4_truth",NA,"honest","truth-telling"
"21816_01","US","6","exp","4","trial4_truth","1","honest","truth-telling"
"21816_02","US","8","exp","4","trial4_truth","1","honest","truth-telling"
"21916_02","US","6","exp","4","trial4_truth","1","honest","truth-telling"
"21916_05","US","6","exp","4","trial4_truth","1","honest","truth-telling"
"22616_01","US","8","exp","4","trial4_truth","1","honest","truth-telling"
"3216_01","US","8","exp","4","trial4_truth",NA,"honest","truth-telling"
"32316_01","US","6","exp","4","trial4_truth","1","honest","truth-telling"
"32416_01","US","8","exp","4","trial4_truth","1","honest","truth-telling"
"32516_01","US","6","exp","4","trial4_truth","1","honest","truth-telling"
"33116_01","US","6","exp","4","trial4_truth","1","honest","truth-telling"
"33116_02","US","8","exp","4","trial4_truth","1","honest","truth-telling"
"33116_03","US","6","exp","4","trial4_truth","1","honest","truth-telling"
"33116_04","US","8","cont","4","trial4_truth","1","honest","truth-telling"
"33116_05","US","8","exp","4","trial4_truth","1","honest","truth-telling"
"40116_01","US","8","exp","4","trial4_truth","0","honest","truth-telling"
"40116_02","US","8","cont","4","trial4_truth","1","honest","truth-telling"
"40216_01","US","8","exp","4","trial4_truth","1","honest","truth-telling"
"40216_02","US","6","cont","4","trial4_truth","1","honest","truth-telling"
"40216_03","US","6","exp","4","trial4_truth","1","honest","truth-telling"
"40616_01","US","6","exp","4","trial4_truth","1","honest","truth-telling"
"41216_01","US","6","exp","4","trial4_truth","1","honest","truth-telling"
"41216_02","US","6","cont","4","trial4_truth","1","honest","truth-telling"
"41216_03","US","8","cont","4","trial4_truth","1","honest","truth-telling"
"41316_01","US","6","exp","4","trial4_truth","1","honest","truth-telling"
"41316_02","US","6","cont","4","trial4_truth","1","honest","truth-telling"
"41516_01","US","8","cont","4","trial4_truth","0","honest","truth-telling"
"41516_02","US","8","exp","4","trial4_truth","1","honest","truth-telling"
"41516_03","US","6","exp","4","trial4_truth","1","honest","truth-telling"
"41516_04","US","6","cont","4","trial4_truth","1","honest","truth-telling"
"41516_05","US","6","cont","4","trial4_truth","1","honest","truth-telling"
"41516_06","US","6","cont","4","trial4_truth","1","honest","truth-telling"
"42016_01","US","6","cont","4","trial4_truth","0","honest","truth-telling"
"42016_02","US","8","exp","4","trial4_truth","1","honest","truth-telling"
"42216_01","US","6","exp","4","trial4_truth","1","honest","truth-telling"
"42216_02","US","8","cont","4","trial4_truth","1","honest","truth-telling"
"42216_03","US","6","exp","4","trial4_truth","1","honest","truth-telling"
"42716_01","US","6","cont","4","trial4_truth","1","honest","truth-telling"
"42716_02","US","6","cont","4","trial4_truth","1","honest","truth-telling"
"42716_03","US","6","cont","4","trial4_truth","1","honest","truth-telling"
"42716_04","US","6","cont","4","trial4_truth","1","honest","truth-telling"
"42816_01","US","6","cont","4","trial4_truth","1","honest","truth-telling"
"42816_02","US","8","cont","4","trial4_truth","1","honest","truth-telling"
"51416_02","US","8","cont","4","trial4_truth","1","honest","truth-telling"
"51416_03","US","6","exp","4","trial4_truth","1","honest","truth-telling"
"51816_01","US","6","exp","4","trial4_truth","0","honest","truth-telling"
"51816_03","US","8","exp","4","trial4_truth","1","honest","truth-telling"
"51816_04","US","8","exp","4","trial4_truth","1","honest","truth-telling"
"51816_05","US","6","exp","4","trial4_truth","1","honest","truth-telling"
"52216_01","US","8","cont","4","trial4_truth","1","honest","truth-telling"
"52216_02","US","6","cont","4","trial4_truth","1","honest","truth-telling"
"52616_01","US","8","cont","4","trial4_truth","1","honest","truth-telling"
"52616_02","US","8","cont","4","trial4_truth","1","honest","truth-telling"
"53016_01","US","8","cont","4","trial4_truth","1","honest","truth-telling"
"5316_01","US","6","cont","4","trial4_truth","1","honest","truth-telling"
"5416_01","US","8","cont","4","trial4_truth","1","honest","truth-telling"
"5416_02","US","6","cont","4","trial4_truth","1","honest","truth-telling"
"5416_03","US","8","exp","4","trial4_truth","1","honest","truth-telling"
"5616_01","US","6","cont","4","trial4_truth","1","honest","truth-telling"
"5816_01","US","8","cont","4","trial4_truth","1","honest","truth-telling"
"5816_02","US","6","exp","4","trial4_truth",NA,"honest","truth-telling"
"5816_03","US","6","cont","4","trial4_truth","1","honest","truth-telling"
